ts_utc,ts,ats,ets,di,dt,v,scaled_v,ref_m,ref_unit,ref_l,ref_ds,ref_d,dts,s,dv,dv_per_s,rt,src
2025-11-10T11:12:19Z,1762773139000,1762773139818,1762773141159,1007851,sensor_signal_strength,88.0,88.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,KVBDmI50lIMr7SVcjwHFuQ,xFS8WIvPlOwIgx66ZcNckQ,600000,829,0.0,0.0,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139820,1762773141159,1007852,current,0.006325389724224806,0.013,Current,A,dwC1IBc9BEYZG-Q25kggmg,WGdNSOfVBPkY0_hNw4sgSg,ZtxDfo5NJAq5Ql5JiYRR0w,600000,829,0.0,0.0,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139820,1762773141159,1007852,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,HHGskfThJDZ5dIZNrYaxhw,ZtxDfo5NJAq5Ql5JiYRR0w,600000,829,0.0,0.0,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139819,1762773141159,1007852,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,9FS4SKl_dPnbikCy5538Qw,ZtxDfo5NJAq5Ql5JiYRR0w,600000,829,0.0,0.0,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139820,1762773141159,1007852,sensor_signal_strength,80.0,80.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,hsU-ctKdJGpJNhJWzqG-fg,ZtxDfo5NJAq5Ql5JiYRR0w,600000,829,-1.0,-0.0016666666666666668,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139824,1762773141160,1007854,current,4.307590484619141,8.615,Current,A,dwC1IBc9BEYZG-Q25kggmg,D-CXbgk2lHzI4oOIqgEMiA,R_s0lTzUVGK7dDH33VlfhA,600000,829,-0.021687030792236328,-3.614505132039388e-05,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139824,1762773141160,1007854,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,-us6seyg1Ae7gqnNByLtgg,R_s0lTzUVGK7dDH33VlfhA,600000,829,0.0,0.0,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139823,1762773141159,1007854,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,gwKuUmHgBLo5KVOM4smSKg,R_s0lTzUVGK7dDH33VlfhA,600000,829,0.0,0.0,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139823,1762773141159,1007854,sensor_signal_strength,92.0,92.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,d3MDc4Z65FMq5ctM5350Xw,R_s0lTzUVGK7dDH33VlfhA,600000,829,-1.0,-0.0016666666666666668,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139821,1762773141159,1007857,current,0.028916066512465477,0.058,Current,A,dwC1IBc9BEYZG-Q25kggmg,bYGvAMZzNPaJGRVTpK7LdA,RlVz4n5eVFHJoOlG9qSWaQ,600000,829,-0.0004518143832683563,-7.530239721139272e-07,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139821,1762773141159,1007857,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,JFC0m90DpHqbshcdbx8OYQ,RlVz4n5eVFHJoOlG9qSWaQ,600000,829,0.0,0.0,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139821,1762773141159,1007857,sensor_battery_level,90.0,90.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,LdiUnU8eRFbJBxIdRxGqOQ,RlVz4n5eVFHJoOlG9qSWaQ,600000,829,1.0,0.0016666666666666668,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139821,1762773141159,1007857,sensor_signal_strength,100.0,100.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,Z2-TK6HepM9K8INQB9xa7Q,RlVz4n5eVFHJoOlG9qSWaQ,600000,829,1.0,0.0016666666666666668,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139821,1762773141159,100785a,current,0.006325389724224806,0.013,Current,A,dwC1IBc9BEYZG-Q25kggmg,dZQoZFX91ARKiIJ5CwA9LA,rpBBI466hDHa1rSk6bcDnw,600000,829,0.0,0.0,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139821,1762773141159,100785a,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,R_ap_ojJ1Blb45TelwllbA,rpBBI466hDHa1rSk6bcDnw,600000,829,0.0,0.0,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139820,1762773141159,100785a,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,4M7KHH8sRBJqkIV2gdoCrA,rpBBI466hDHa1rSk6bcDnw,600000,829,0.0,0.0,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139820,1762773141159,100785a,sensor_signal_strength,75.0,75.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,z-QjVx6UxLvr302MqvTZ6Q,rpBBI466hDHa1rSk6bcDnw,600000,829,-1.0,-0.0016666666666666668,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139825,1762773141160,1007862,current,0.08087462186813354,0.162,Current,A,dwC1IBc9BEYZG-Q25kggmg,oMo8oUzGJGfKNWWP7d058Q,LDmvYOIG5JO7fL4rcejbiQ,600000,829,0.01807253807783127,3.0120896796385446e-05,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139825,1762773141160,1007862,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,M9mZARUGZLU4Ps7wwFwBQg,LDmvYOIG5JO7fL4rcejbiQ,600000,829,0.0,0.0,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139824,1762773141160,1007862,sensor_battery_level,62.0,62.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,T8uqx0yIxLJa6aXm1h24KA,LDmvYOIG5JO7fL4rcejbiQ,600000,829,1.0,0.0016666666666666668,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139824,1762773141160,1007862,sensor_signal_strength,88.0,88.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,Q-vbAsuopDjZBrOR08SWxg,LDmvYOIG5JO7fL4rcejbiQ,600000,829,1.0,0.0016666666666666668,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139819,1762773141159,100786c,current,0.04111503064632416,0.082,Current,A,dwC1IBc9BEYZG-Q25kggmg,ESY-ilh8tNips2nNyhK8Cg,XfRbxb52xOu4EnMtn2DhHA,600000,829,0.0009036250412464142,1.5060417354106902e-06,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139819,1762773141159,100786c,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,NrPJeTzndNMZCKGED-PeEA,XfRbxb52xOu4EnMtn2DhHA,600000,829,0.0,0.0,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139818,1762773141159,100786c,sensor_battery_level,81.0,81.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,4I1oYg7iBHxJjn_aKYNCjQ,XfRbxb52xOu4EnMtn2DhHA,600000,829,0.0,0.0,regular_reading,udp4
2025-11-10T11:12:19Z,1762773139000,1762773139819,1762773141159,100786c,sensor_signal_strength,91.0,91.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,tNkclw8XxPE7ygRDG6uccA,XfRbxb52xOu4EnMtn2DhHA,600000,829,-1.0,-0.0016666666666666668,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439822,1762773441082,1007842,current,0.005873575806617737,0.059,Current,,dwC1IBc9BEYZG-Q25kggmg,NU-_vRfc5KCJf2A4ksA7Yg,8_lcBmBHpJzZGuDdPUonZQ,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439822,1762773441082,1007842,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,JfI74iUT9K6atSJtMm0cyQ,8_lcBmBHpJzZGuDdPUonZQ,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439821,1762773441081,1007842,sensor_battery_level,60.0,60.0,Available Power To Transmit,,dwC1IBc9BEYZG-Q25kggmg,_S6eq431lH36zgc5OpkE6Q,8_lcBmBHpJzZGuDdPUonZQ,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439822,1762773441081,1007842,sensor_signal_strength,89.0,89.0,Signal Strength,,dwC1IBc9BEYZG-Q25kggmg,16dytywBpOtbFZV5N1Q9lg,8_lcBmBHpJzZGuDdPUonZQ,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439823,1762773441082,1007845,current,0.005873575806617737,0.059,Current,,dwC1IBc9BEYZG-Q25kggmg,QWrks0cDBHbKfcmBUsRAbw,sucds3HIJDy5p-KC12WtZw,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439822,1762773441082,1007845,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,7-an9_pTJIhZ6NX0wgotag,sucds3HIJDy5p-KC12WtZw,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439822,1762773441082,1007845,sensor_battery_level,51.0,51.0,Available Power To Transmit,,dwC1IBc9BEYZG-Q25kggmg,w6Bymr7MNOxomMUL4qxURA,sucds3HIJDy5p-KC12WtZw,600000,832,-2.0,-0.0033333333333333335,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439822,1762773441082,1007845,sensor_signal_strength,80.0,80.0,Signal Strength,,dwC1IBc9BEYZG-Q25kggmg,IUA6xN2GxDEY5iy9IWJu_w,sucds3HIJDy5p-KC12WtZw,600000,832,-1.0,-0.0016666666666666668,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439823,1762773441081,1007853,current,0.005873575806617737,0.012,Current,A,dwC1IBc9BEYZG-Q25kggmg,wHfDQIJMlEToR3H-WNiBQA,uYFeYuxFxIaIPMOqEGwN_g,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439823,1762773441081,1007853,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,vcJANGO-NFsJFz_-n3B2xQ,uYFeYuxFxIaIPMOqEGwN_g,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439823,1762773441081,1007853,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,3erU48JL1BFZMd3hFlGmVA,uYFeYuxFxIaIPMOqEGwN_g,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439823,1762773441081,1007853,sensor_signal_strength,93.0,93.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,nKWW7-vKJGkqyw3IihtNrA,uYFeYuxFxIaIPMOqEGwN_g,600000,832,-3.0,-0.005,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439824,1762773441081,1007855,current,0.9813389778137207,1.963,Current,A,dwC1IBc9BEYZG-Q25kggmg,dQQaMa1_pG1pLHhV4xaQtQ,qa68jXmyxDYpamM8h3bnFQ,600000,832,-0.0009036064147949219,-1.5060106913248697e-06,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439824,1762773441081,1007855,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,kXdlgmko1Hw7sPmcK2a_Ig,qa68jXmyxDYpamM8h3bnFQ,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439823,1762773441081,1007855,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,v523qNscJB9KtvKFIRBn2g,qa68jXmyxDYpamM8h3bnFQ,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439824,1762773441081,1007855,sensor_signal_strength,87.0,87.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,dUxwoPKLRM3adHXbieKAxw,qa68jXmyxDYpamM8h3bnFQ,600000,832,3.0,0.005,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439820,1762773441081,1007856,current,0.7888664603233337,1.578,Current,A,dwC1IBc9BEYZG-Q25kggmg,PBq9VX0kFDEoEbEbpy-aQw,nGihqUtxJG-Jq3m8w38Ggw,600000,832,-0.003162682056427002,-5.27113676071167e-06,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439820,1762773441081,1007856,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,sYQS9UcsNKPpbWhsd1p-7g,nGihqUtxJG-Jq3m8w38Ggw,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439820,1762773441081,1007856,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,A_t6aUGIBIsLC_nKklTgYQ,nGihqUtxJG-Jq3m8w38Ggw,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439820,1762773441081,1007856,sensor_signal_strength,87.0,87.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,zJOSxGqQNFyLTFCebifacg,nGihqUtxJG-Jq3m8w38Ggw,600000,832,3.0,0.005,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439824,1762773441082,1007858,current,4.294035911560059,8.588,Current,A,dwC1IBc9BEYZG-Q25kggmg,1Cs2GoTgpBUI2exfWDm80w,b-vrHzriZDw6pCaXFX0Lvg,600000,832,-0.0022592544555664062,-3.765424092610677e-06,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439824,1762773441082,1007858,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,I-UWnUhuZPg70B2I-sNEpg,b-vrHzriZDw6pCaXFX0Lvg,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439824,1762773441081,1007858,sensor_battery_level,4.0,4.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,g4AGfFbDFPBaZ2VLxB46mg,b-vrHzriZDw6pCaXFX0Lvg,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439824,1762773441082,1007858,sensor_signal_strength,56.0,56.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,THVBhnH0dEfoSBM4dZR4Zw,b-vrHzriZDw6pCaXFX0Lvg,600000,832,-11.0,-0.018333333333333333,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439821,1762773441081,1007859,current,0.007680829614400864,0.015,Current,A,dwC1IBc9BEYZG-Q25kggmg,6g4MfYkvtLTJqjrmX9-WWA,y_Ypt-n8BPhaESWbw-FWnQ,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439821,1762773441081,1007859,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,pWuXdT9UxG8ZXFFrfxdimQ,y_Ypt-n8BPhaESWbw-FWnQ,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439820,1762773441081,1007859,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,Jz4-vxzL9GUrS6AqBw4DQw,y_Ypt-n8BPhaESWbw-FWnQ,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:17:19Z,1762773439000,1762773439821,1762773441081,1007859,sensor_signal_strength,76.0,76.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,BK1UVl3z9IKJferf3zGZEg,y_Ypt-n8BPhaESWbw-FWnQ,600000,832,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739823,1762773740357,100783d,current,0.8466985821723938,1.693,Current,A,dwC1IBc9BEYZG-Q25kggmg,CdoGMRIzZIs74oBgZiJ1qQ,x0yUdAhTRCiLI2D-YaZNVg,600000,835,-2.6083194613456726,-0.0043471991022427875,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739823,1762773740357,100783d,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,2FBvHZCD1J3o1iXsuzBo0A,x0yUdAhTRCiLI2D-YaZNVg,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739823,1762773740357,100783d,sensor_battery_level,14.0,14.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,_q7u8YPLdL24YmiYnySYtA,x0yUdAhTRCiLI2D-YaZNVg,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739823,1762773740357,100783d,sensor_signal_strength,93.0,93.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,Mpos3c9pxNAYWEuZRUEoUg,x0yUdAhTRCiLI2D-YaZNVg,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739825,1762773740357,1007840,current,3.4270057678222656,6.854,Current,A,dwC1IBc9BEYZG-Q25kggmg,TS-luonMtIf72e2TeBZq_g,Tbtwg6DuFI4LbyfgdN4miw,600000,835,0.003614664077758789,6.024440129597982e-06,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739825,1762773740357,1007840,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,DPc0MnjpBMGIttCAfMrfSg,Tbtwg6DuFI4LbyfgdN4miw,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739825,1762773740357,1007840,sensor_battery_level,53.0,53.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,H4Ub6okU5DCIM8PNkzWNdA,Tbtwg6DuFI4LbyfgdN4miw,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739825,1762773740357,1007840,sensor_signal_strength,79.0,79.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,U-J9bBZR5BSLbQOLkzfTAw,Tbtwg6DuFI4LbyfgdN4miw,600000,835,2.0,0.0033333333333333335,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739822,1762773740357,100784f,current,0.0067772031761705875,0.014,Current,A,dwC1IBc9BEYZG-Q25kggmg,ZIC23S1yNEQq_TRhGgBKlw,4sgRUMYEFKYLoxREI1Vz0g,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739822,1762773740356,100784f,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,uplGIn_gxNrIJG3n0alKZw,4sgRUMYEFKYLoxREI1Vz0g,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739822,1762773740356,100784f,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,C1GL3Rp2FMfLNbNzrWMatA,4sgRUMYEFKYLoxREI1Vz0g,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739822,1762773740356,100784f,sensor_signal_strength,80.0,80.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,m3Nb8GghpJsJ7qeVnDS5hQ,4sgRUMYEFKYLoxREI1Vz0g,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739822,1762773740356,1007850,current,0.005873575806617737,0.012,Current,A,dwC1IBc9BEYZG-Q25kggmg,LdopL9xlJI86lCK0kkAncw,na6re--4tND6wpGUlHM_qQ,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739822,1762773740356,1007850,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,w2gd4_OLFH86k-uhwT1zdw,na6re--4tND6wpGUlHM_qQ,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739821,1762773740356,1007850,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,7s7eyzuJhH1rcV8OcZX3ow,na6re--4tND6wpGUlHM_qQ,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739822,1762773740356,1007850,sensor_signal_strength,84.0,84.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,hJlxnU4HFJb7blE75WBcEQ,na6re--4tND6wpGUlHM_qQ,600000,835,1.0,0.0016666666666666668,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739819,1762773740356,1007851,current,0.006325389724224806,0.013,Current,A,dwC1IBc9BEYZG-Q25kggmg,JVamvK5SNNCIkicPKMV09Q,xFS8WIvPlOwIgx66ZcNckQ,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739819,1762773740356,1007851,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,e-yfByVtFAXYO-udzOntJg,xFS8WIvPlOwIgx66ZcNckQ,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739818,1762773740356,1007851,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,qCAe0-7xNK9IxF3nKMEX1w,xFS8WIvPlOwIgx66ZcNckQ,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739818,1762773740356,1007851,sensor_signal_strength,88.0,88.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,KVBDmI50lIMr7SVcjwHFuQ,xFS8WIvPlOwIgx66ZcNckQ,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739820,1762773740356,1007852,current,0.006325389724224806,0.013,Current,A,dwC1IBc9BEYZG-Q25kggmg,WGdNSOfVBPkY0_hNw4sgSg,ZtxDfo5NJAq5Ql5JiYRR0w,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739820,1762773740356,1007852,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,HHGskfThJDZ5dIZNrYaxhw,ZtxDfo5NJAq5Ql5JiYRR0w,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739820,1762773740356,1007852,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,9FS4SKl_dPnbikCy5538Qw,ZtxDfo5NJAq5Ql5JiYRR0w,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739820,1762773740356,1007852,sensor_signal_strength,83.0,83.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,hsU-ctKdJGpJNhJWzqG-fg,ZtxDfo5NJAq5Ql5JiYRR0w,600000,835,3.0,0.005,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739825,1762773740357,1007854,current,4.282740592956543,8.565,Current,A,dwC1IBc9BEYZG-Q25kggmg,D-CXbgk2lHzI4oOIqgEMiA,R_s0lTzUVGK7dDH33VlfhA,600000,835,-0.024849891662597656,-4.141648610432943e-05,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739825,1762773740357,1007854,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,-us6seyg1Ae7gqnNByLtgg,R_s0lTzUVGK7dDH33VlfhA,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739823,1762773740357,1007854,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,gwKuUmHgBLo5KVOM4smSKg,R_s0lTzUVGK7dDH33VlfhA,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739824,1762773740357,1007854,sensor_signal_strength,92.0,92.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,d3MDc4Z65FMq5ctM5350Xw,R_s0lTzUVGK7dDH33VlfhA,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739821,1762773740356,1007857,current,0.028916066512465477,0.058,Current,A,dwC1IBc9BEYZG-Q25kggmg,bYGvAMZzNPaJGRVTpK7LdA,RlVz4n5eVFHJoOlG9qSWaQ,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739821,1762773740356,1007857,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,JFC0m90DpHqbshcdbx8OYQ,RlVz4n5eVFHJoOlG9qSWaQ,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739821,1762773740356,1007857,sensor_battery_level,93.0,93.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,LdiUnU8eRFbJBxIdRxGqOQ,RlVz4n5eVFHJoOlG9qSWaQ,600000,835,3.0,0.005,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739821,1762773740356,1007857,sensor_signal_strength,97.0,97.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,Z2-TK6HepM9K8INQB9xa7Q,RlVz4n5eVFHJoOlG9qSWaQ,600000,835,-3.0,-0.005,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739821,1762773740357,100785a,current,0.006325389724224806,0.013,Current,A,dwC1IBc9BEYZG-Q25kggmg,dZQoZFX91ARKiIJ5CwA9LA,rpBBI466hDHa1rSk6bcDnw,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739821,1762773740357,100785a,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,R_ap_ojJ1Blb45TelwllbA,rpBBI466hDHa1rSk6bcDnw,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739820,1762773740356,100785a,sensor_battery_level,100.0,100.0,Available Power To Transmit,%,dwC1IBc9BEYZG-Q25kggmg,4M7KHH8sRBJqkIV2gdoCrA,rpBBI466hDHa1rSk6bcDnw,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739820,1762773740357,100785a,sensor_signal_strength,75.0,75.0,Signal Strength,%,dwC1IBc9BEYZG-Q25kggmg,z-QjVx6UxLvr302MqvTZ6Q,rpBBI466hDHa1rSk6bcDnw,600000,835,0.0,0.0,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739826,1762773740357,1007862,current,0.08042281121015549,0.161,Current,A,dwC1IBc9BEYZG-Q25kggmg,oMo8oUzGJGfKNWWP7d058Q,LDmvYOIG5JO7fL4rcejbiQ,600000,835,-0.00045181065797805786,-7.530177632967631e-07,regular_reading,udp4
2025-11-10T11:22:19Z,1762773739000,1762773739826,1762773740357,1007862,fault,0.0,0.0,Fault,,dwC1IBc9BEYZG-Q25kggmg,M9mZARUGZLU4Ps7wwFwBQg,LDmvYOIG5JO7fL4rcejbiQ,600000,835,0.0,0.0,regular_reading,udp4
